OpenTime,DayHour,DayWeek,Bar1OC,Bar1HL,Bar1Shape,Oscilator,ShortTrend,LongTrend,Volatility,SupportUp,SupportDown,Profit
2016.01.26 12:00:00,13,2,1.10000,12.00000,3.55000,8.90188,-41.75933,2.73622,0.00142,40.10000,3.50000,True
2016.01.26 13:00:00,14,2,0.90000,17.30000,7.90000,13.85928,-41.41867,2.54689,0.00147,32.00000,6.30000,True
2016.01.26 14:00:00,15,2,10.10000,18.10000,-0.10000,29.01745,-40.70200,2.40756,0.00150,2.10000,3.40000,True
2016.01.26 15:00:00,16,2,12.50000,19.70000,-2.50000,60.95133,-39.67933,2.22622,0.00157,24.50000,8.00000,True
2016.01.26 16:00:00,17,2,-3.70000,19.30000,0.40000,78.57143,-38.83067,2.09844,0.00163,17.50000,15.40000,True
2016.01.26 17:00:00,18,2,-1.20000,13.50000,-0.75000,73.93035,-38.10267,1.94867,0.00166,6.60000,14.60000,True
2016.01.26 18:00:00,19,2,-3.70000,10.20000,2.55000,59.65418,-37.19467,1.77111,0.00164,7.40000,17.10000,True
2016.01.26 19:00:00,20,2,12.70000,14.80000,0.05000,64.09990,-36.12533,1.65022,0.00163,3.30000,16.60000,True
2016.01.26 20:00:00,21,2,6.80000,10.00000,0.40000,72.87544,-34.62467,1.53978,0.00151,-4.40000,29.10000,True
2016.01.26 21:00:00,22,2,10.40000,19.00000,-3.30000,91.31455,-33.01067,1.65400,0.00148,-13.90000,29.60000,True
2016.01.26 22:00:00,23,2,-4.10000,10.10000,-2.50000,91.04972,-31.50467,1.67133,0.00141,0.50000,38.00000,True
2016.01.26 23:00:00,0,3,-3.80000,10.00000,2.40000,84.33367,-29.96667,1.62356,0.00136,-14.20000,38.90000,True
2016.01.27 00:00:00,1,3,-7.90000,13.00000,2.05000,62.30678,-28.46067,1.50200,0.00134,4.80000,31.10000,True
2016.01.27 01:00:00,2,3,2.60000,11.30000,1.35000,42.95580,-27.04200,1.44133,0.00133,9.00000,28.60000,True
2016.01.27 02:00:00,3,3,7.60000,8.90000,0.65000,35.09934,-25.45800,1.37022,0.00127,5.90000,5.50000,True
2016.01.27 03:00:00,4,3,4.20000,8.60000,0.10000,58.94910,-24.03400,1.35733,0.00120,0.80000,10.90000,True
2016.01.27 04:00:00,5,3,-7.80000,9.60000,-0.90000,66.05657,-22.83267,1.29200,0.00113,2.30000,7.60000,True
2016.01.27 05:00:00,6,3,-0.20000,10.10000,-0.35000,60.53963,-21.68000,1.21511,0.00107,5.40000,4.00000,True
2016.01.27 06:00:00,7,3,-4.50000,9.00000,1.35000,36.14679,-20.60533,1.18778,0.00103,6.40000,0.10000,True
2016.01.27 07:00:00,8,3,14.40000,26.50000,5.95000,41.28000,-19.43467,1.21933,0.00115,-12.00000,1.00000,True
2016.01.27 08:00:00,9,3,-3.30000,20.20000,-5.65000,42.26519,-18.03000,1.13311,0.00119,9.20000,-1.90000,True
2016.01.27 09:00:00,10,3,5.70000,9.80000,1.55000,57.24218,-16.74933,1.11222,0.00119,6.00000,13.60000,True
2016.01.27 10:00:00,11,3,-3.00000,12.80000,1.60000,57.48299,-15.77067,1.08489,0.00114,3.10000,13.50000,True
2016.01.27 11:00:00,12,3,5.60000,7.90000,-0.85000,66.78005,-14.52533,1.10778,0.00113,3.70000,14.70000,True
2016.01.27 12:00:00,13,3,13.40000,26.20000,-1.70000,75.37841,-13.15933,1.26200,0.00124,-10.90000,14.10000,True
2016.01.27 13:00:00,14,3,6.60000,26.70000,6.65000,75.30329,-11.81400,1.52711,0.00134,-29.80000,32.50000,False
2016.01.27 14:00:00,15,3,-7.60000,22.20000,-3.10000,65.37585,-10.44200,1.64644,0.00142,12.40000,24.60000,True
2016.01.27 15:00:00,16,3,-18.30000,23.70000,-2.70000,40.12922,-9.70267,1.77156,0.00152,24.20000,11.30000,True
2016.01.27 16:00:00,17,3,-1.90000,12.80000,2.45000,21.34276,-9.09533,1.86533,0.00155,34.80000,0.30000,True
2016.01.27 17:00:00,18,3,3.90000,11.20000,-1.55000,12.22527,-8.40467,2.06222,0.00156,38.60000,9.40000,True
2016.01.27 18:00:00,19,3,-1.40000,12.60000,3.80000,14.87787,-7.58933,2.18067,0.00158,31.30000,5.90000,True
2016.01.27 19:00:00,20,3,35.40000,52.30000,-1.45000,44.51613,-6.35600,2.48222,0.00189,-0.30000,7.20000,False
2016.01.27 20:00:00,21,3,-13.00000,25.20000,5.20000,58.24778,-5.35133,2.55978,0.00188,-4.40000,31.20000,True
2016.01.27 21:00:00,22,3,1.10000,12.20000,-1.15000,66.98970,-4.18800,2.61444,0.00183,18.80000,25.40000,True
2016.01.27 22:00:00,23,3,9.80000,14.10000,-0.35000,64.00709,-3.20400,2.67356,0.00186,11.60000,30.70000,False
2016.01.27 23:00:00,0,4,-0.90000,7.70000,-1.00000,69.85816,-1.96667,2.55689,0.00182,11.10000,37.60000,False
2016.01.28 00:00:00,1,4,-6.20000,13.00000,1.80000,66.34214,-0.85000,2.44467,0.00186,9.20000,34.20000,True
2016.01.28 01:00:00,2,4,-9.40000,10.60000,-0.30000,48.90110,0.08067,2.28400,0.00175,11.10000,25.50000,True
2016.01.28 02:00:00,3,4,3.60000,10.60000,0.00000,24.34211,1.11933,2.22711,0.00163,12.60000,24.00000,True
2016.01.28 03:00:00,4,4,3.70000,7.70000,0.00000,27.85924,2.09400,2.20689,0.00153,10.30000,5.20000,True
2016.01.28 04:00:00,5,4,-10.70000,12.50000,0.00000,26.88478,3.00000,2.06822,0.00145,1.10000,23.30000,True
2016.01.28 05:00:00,6,4,0.20000,4.90000,-1.55000,24.92163,3.95067,1.90956,0.00139,11.80000,20.20000,True
2016.01.28 06:00:00,7,4,-10.90000,13.00000,0.55000,8.54037,4.71267,1.61267,0.00140,10.80000,13.10000,True
2016.01.28 07:00:00,8,4,1.90000,9.40000,-0.45000,15.80502,5.62800,1.31911,0.00138,17.80000,9.70000,True
2016.01.28 08:00:00,9,4,26.50000,32.60000,0.65000,45.02857,6.75533,1.08067,0.00124,-9.30000,3.90000,True
2016.01.28 09:00:00,10,4,5.60000,25.20000,8.50000,64.26202,7.85200,0.73178,0.00124,-29.70000,31.70000,True
2016.01.28 10:00:00,11,4,-2.30000,19.60000,-3.65000,71.65669,9.39067,0.30689,0.00129,13.30000,24.00000,True
2016.01.28 11:00:00,12,4,9.90000,15.10000,1.60000,70.88459,11.17133,-0.02356,0.00130,6.60000,35.20000,True
2016.01.28 12:00:00,13,4,-11.40000,18.70000,0.95000,67.80576,13.04600,-0.43600,0.00138,6.30000,31.90000,True
2016.01.28 13:00:00,14,4,14.10000,42.00000,1.05000,68.33443,15.07533,-0.71333,0.00159,-7.00000,21.90000,True
2016.01.28 14:00:00,15,4,3.60000,22.50000,-4.85000,64.67153,17.28733,-1.10489,0.00167,6.50000,13.00000,True
2016.01.28 15:00:00,16,4,17.10000,26.80000,-0.35000,77.58242,19.44933,-1.18378,0.00179,-17.50000,25.70000,False
2016.01.28 16:00:00,17,4,12.60000,20.10000,0.35000,87.62563,21.59267,-1.19933,0.00188,-29.70000,44.60000,False
2016.01.28 17:00:00,18,4,-7.40000,12.40000,2.50000,88.52459,23.27867,-1.16689,0.00188,-30.80000,53.40000,False
2016.01.28 18:00:00,19,4,18.60000,24.10000,0.85000,89.61240,25.32467,-1.09467,0.00201,-41.00000,51.90000,False
2016.01.28 19:00:00,20,4,-7.30000,10.90000,-0.70000,84.98046,27.32600,-1.04911,0.00200,2.50000,62.60000,False
2016.01.28 20:00:00,21,4,-15.50000,16.90000,-0.30000,71.66551,29.13667,-0.99067,0.00205,10.60000,48.50000,False
2016.01.28 21:00:00,22,4,-2.50000,8.00000,1.15000,41.05546,30.59800,-0.86889,0.00188,22.10000,45.90000,False
2016.01.28 22:00:00,23,4,-0.60000,4.60000,0.80000,8.33333,31.96467,-0.79222,0.00173,26.30000,45.10000,False
2016.01.28 23:00:00,0,5,-2.70000,9.20000,0.55000,5.87607,33.19133,-0.79289,0.00165,25.90000,40.90000,False
2016.01.29 00:00:00,1,5,-5.70000,8.80000,0.55000,5.33188,34.32133,-0.73311,0.00161,30.20000,37.00000,False
2016.01.29 01:00:00,2,5,7.10000,11.90000,1.10000,15.47315,35.53200,-0.49756,0.00156,27.40000,36.70000,False
2016.01.29 02:00:00,3,5,-5.40000,8.50000,0.35000,21.01695,36.81733,-0.24689,0.00132,29.00000,1.80000,False
2016.01.29 03:00:00,4,5,0.40000,52.70000,-21.95000,67.15247,38.03467,0.03778,0.00154,31.80000,-8.50000,False
2016.01.29 04:00:00,5,5,-2.70000,28.20000,4.25000,70.74236,39.08667,0.23444,0.00155,19.10000,37.20000,False
2016.01.29 05:00:00,6,5,-16.20000,21.70000,-2.75000,65.20591,39.72467,0.49689,0.00156,19.90000,23.80000,False
2016.01.29 06:00:00,7,5,-7.80000,19.20000,-0.80000,49.18451,40.41133,0.70511,0.00161,31.20000,15.00000,False
2016.01.29 07:00:00,8,5,-6.50000,20.50000,-4.00000,33.48624,40.99067,0.78956,0.00158,41.00000,3.90000,False
2016.01.29 08:00:00,9,5,-4.40000,21.50000,0.05000,23.12049,41.63400,0.77556,0.00166,41.90000,2.00000,True
2016.01.29 09:00:00,10,5,9.30000,15.50000,-0.60000,23.91178,42.18333,0.65489,0.00165,43.10000,4.80000,False
2016.01.29 10:00:00,11,5,9.60000,23.40000,3.20000,37.36188,42.95600,0.55844,0.00176,25.50000,14.50000,False
2016.01.29 11:00:00,12,5,1.60000,14.00000,0.80000,62.86672,43.68200,0.45578,0.00183,1.50000,22.40000,False
2016.01.29 12:00:00,13,5,4.10000,24.00000,-2.45000,77.61578,44.54733,0.35244,0.00193,22.60000,16.80000,False
2016.01.29 13:00:00,14,5,-54.90000,59.90000,0.70000,45.16807,44.60533,-0.01578,0.00229,4.20000,-23.30000,False
2016.01.29 14:00:00,15,5,-24.10000,37.00000,0.15000,20.95142,44.02400,-0.43622,0.00247,55.70000,-51.90000,True
2016.01.29 15:00:00,16,5,-21.20000,22.80000,0.10000,3.31950,42.96600,-0.89311,0.00258,85.50000,-67.50000,True
2016.01.29 16:00:00,17,5,13.40000,25.50000,-2.45000,9.11960,42.24333,-1.29489,0.00238,90.40000,-75.10000,True
2016.01.29 17:00:00,18,5,10.90000,25.50000,-4.70000,16.43346,42.12267,-1.75422,0.00236,80.70000,9.70000,True
2016.01.29 18:00:00,19,5,-16.90000,17.30000,-0.20000,24.28770,41.78400,-2.24244,0.00233,2.90000,15.00000,True
2016.01.29 19:00:00,20,5,1.00000,7.30000,2.95000,31.09609,40.65133,-2.01089,0.00225,12.70000,15.20000,True
2016.01.29 20:00:00,21,5,6.60000,11.40000,1.10000,42.03675,39.93467,-2.06667,0.00218,8.60000,15.20000,True
2016.01.29 21:00:00,22,0,-3.50000,7.60000,1.05000,51.92909,38.39467,-2.05667,0.00209,8.60000,19.00000,True
2016.01.31 22:00:00,23,0,-1.70000,5.20000,1.25000,48.33333,37.15933,-2.09244,0.00201,11.20000,18.80000,True
2016.01.31 23:00:00,0,1,-4.00000,14.60000,-5.30000,38.94900,35.92733,-2.20511,0.00195,15.90000,4.70000,True
2016.02.01 00:00:00,1,1,12.00000,15.00000,0.40000,58.86970,34.92400,-2.53711,0.00195,6.00000,9.50000,True
2016.02.01 01:00:00,2,1,-2.60000,10.80000,3.80000,69.22078,33.86533,-2.88067,0.00186,-0.10000,19.80000,True
2016.02.01 02:00:00,3,1,11.00000,14.20000,1.20000,82.94052,33.14933,-3.28756,0.00153,-3.50000,19.80000,True
2016.02.01 03:00:00,4,1,4.10000,8.80000,-0.05000,84.73581,32.57667,-3.61311,0.00133,-7.10000,28.80000,True
2016.02.01 04:00:00,5,1,-2.00000,6.30000,-0.45000,90.67202,31.86867,-3.94311,0.00121,0.50000,30.80000,True
2016.02.01 05:00:00,6,1,-1.40000,7.80000,-2.00000,85.50898,30.98000,-4.22000,0.00109,3.00000,26.80000,True
2016.02.01 06:00:00,7,1,2.90000,8.60000,-0.05000,80.25078,30.31667,-4.46667,0.00097,-0.10000,2.30000,True
2016.02.01 07:00:00,8,1,-3.50000,13.80000,1.85000,62.64822,29.58667,-4.73533,0.00094,-4.10000,1.10000,True
2016.02.01 08:00:00,9,1,3.80000,14.80000,4.60000,54.20744,29.04267,-4.91489,0.00099,-7.50000,3.50000,True
2016.02.01 09:00:00,10,1,7.90000,17.60000,-3.75000,56.06936,28.56800,-5.10622,0.00104,1.10000,-0.40000,True
2016.02.01 10:00:00,11,1,2.60000,15.20000,0.60000,69.37799,27.54400,-5.19578,0.00109,-14.50000,10.50000,True
2016.02.01 11:00:00,12,1,7.80000,9.70000,0.05000,85.95271,26.48733,-5.22467,0.00112,-16.30000,17.80000,True
2016.02.01 12:00:00,13,1,11.40000,15.30000,-1.35000,90.73064,25.63533,-5.23511,0.00113,-27.30000,23.20000,True
2016.02.01 13:00:00,14,1,2.20000,13.60000,-0.20000,93.64369,24.61067,-5.20756,0.00112,-34.50000,32.10000,True
2016.02.01 14:00:00,15,1,17.10000,27.10000,0.50000,91.49560,24.10800,-5.15422,0.00124,-51.50000,35.60000,True
2016.02.01 15:00:00,16,1,-6.90000,25.80000,4.85000,78.78788,23.19600,-5.10222,0.00132,-60.50000,45.90000,True
2016.02.01 16:00:00,17,1,-3.70000,24.00000,-2.65000,66.55886,22.20400,-5.10422,0.00143,13.80000,33.90000,True
2016.02.01 17:00:00,18,1,3.40000,17.10000,4.25000,52.18310,20.83533,-5.01867,0.00150,10.60000,10.10000,True
2016.02.01 18:00:00,19,1,-5.50000,11.40000,0.05000,41.30262,19.05467,-4.88444,0.00153,18.70000,7.70000,True
2016.02.01 19:00:00,20,1,7.70000,21.10000,6.40000,40.53819,17.49400,-4.65311,0.00162,6.50000,10.20000,True
2016.02.01 20:00:00,21,1,1.40000,7.50000,1.35000,45.08887,15.58933,-4.43111,0.00157,7.50000,16.30000,True
2016.02.01 21:00:00,22,1,-6.90000,7.80000,-0.15000,45.95469,13.78333,-4.32156,0.00152,11.40000,12.10000,True
2016.02.01 22:00:00,23,1,1.60000,8.20000,-1.20000,39.61783,12.24067,-4.12444,0.00146,14.80000,8.30000,True
2016.02.01 23:00:00,0,2,6.40000,13.30000,0.65000,34.47293,10.82000,-3.90556,0.00144,6.40000,3.30000,True
2016.02.02 00:00:00,1,2,-0.40000,6.30000,0.05000,49.36709,9.31333,-3.58422,0.00142,1.20000,9.10000,True
2016.02.02 01:00:00,2,2,3.50000,12.20000,4.05000,62.99213,7.86067,-3.23622,0.00140,-0.90000,11.70000,True
2016.02.02 02:00:00,3,2,-2.20000,8.20000,2.50000,62.57764,6.52800,-2.93133,0.00136,3.40000,12.30000,True
2016.02.02 03:00:00,4,2,9.40000,15.60000,1.30000,66.33803,5.16400,-2.57289,0.00128,-3.50000,10.90000,True
2016.02.02 04:00:00,5,2,10.40000,17.00000,0.00000,74.49118,4.03200,-2.15333,0.00121,-12.70000,7.80000,True
2016.02.02 05:00:00,6,2,-12.70000,15.30000,1.10000,68.76676,2.75933,-1.78822,0.00115,0.50000,9.00000,True
2016.02.02 06:00:00,7,2,-2.90000,14.40000,0.95000,50.91864,1.49800,-1.44311,0.00113,8.90000,1.50000,True
2016.02.02 07:00:00,8,2,1.80000,13.60000,1.00000,32.25806,0.64867,-1.15089,0.00115,9.40000,0.30000,True
2016.02.02 08:00:00,9,2,12.40000,20.10000,-1.45000,47.05075,0.16067,-0.80911,0.00114,1.40000,1.80000,True
2016.02.02 09:00:00,10,2,-1.20000,8.80000,0.90000,64.03873,-0.19133,-0.51244,0.00115,-0.90000,15.40000,True
2016.02.02 10:00:00,11,2,-2.40000,13.10000,-0.75000,74.89540,-0.50133,-0.17667,0.00119,1.30000,9.80000,True
2016.02.02 11:00:00,12,2,9.80000,11.20000,0.40000,79.60000,-0.82467,0.14800,0.00121,-3.60000,15.70000,True
2016.02.02 12:00:00,13,2,-9.30000,10.90000,0.80000,73.42932,-1.54133,0.50178,0.00119,-4.10000,16.50000,True
2016.02.02 13:00:00,14,2,25.00000,28.00000,-1.20000,85.33969,-1.91133,0.99044,0.00135,-18.20000,13.50000,False
2016.02.02 14:00:00,15,2,-6.50000,19.40000,-3.35000,77.31734,-2.36400,1.36311,0.00140,-20.90000,11.30000,False
2016.02.02 15:00:00,16,2,-27.10000,39.40000,-4.75000,59.06690,-2.15467,1.67378,0.00162,8.10000,-3.30000,True
2016.02.02 16:00:00,17,2,4.40000,15.00000,-4.90000,39.56723,-1.40533,1.99489,0.00162,31.60000,0.90000,True
2016.02.02 17:00:00,18,2,1.30000,18.10000,-1.20000,30.31579,-0.19533,2.30822,0.00162,23.50000,5.90000,True
2016.02.02 18:00:00,19,2,9.80000,17.10000,-2.15000,41.33333,0.87333,2.66733,0.00164,19.40000,11.00000,True
2016.02.02 19:00:00,20,2,-3.70000,14.40000,-2.25000,49.47917,1.78267,2.96489,0.00164,17.60000,15.50000,True
2016.02.02 20:00:00,21,2,-2.30000,11.90000,3.00000,59.57265,3.04400,3.24333,0.00162,16.50000,19.10000,True
2016.02.02 21:00:00,22,2,5.10000,7.80000,1.05000,66.80761,4.32133,3.58400,0.00154,2.60000,20.60000,True
2016.02.02 22:00:00,23,2,5.80000,10.80000,0.50000,77.08861,5.51933,3.98378,0.00155,12.70000,24.00000,True
2016.02.02 23:00:00,0,3,-5.60000,9.20000,1.60000,75.14620,6.70200,4.36644,0.00152,12.50000,25.80000,True
2016.02.03 00:00:00,1,3,3.70000,11.20000,1.85000,70.56856,8.02467,4.67067,0.00152,11.90000,24.40000,True
2016.02.03 01:00:00,2,3,4.90000,13.70000,4.40000,60.27165,9.45667,4.95511,0.00154,4.00000,29.80000,True
2016.02.03 02:00:00,3,3,-3.90000,9.70000,-1.10000,54.15959,10.71600,5.15756,0.00141,6.90000,26.90000,True
2016.02.03 03:00:00,4,3,-10.70000,13.20000,1.15000,32.11568,11.84667,5.43622,0.00137,10.10000,20.20000,True
2016.02.03 04:00:00,5,3,1.60000,4.30000,0.85000,13.66366,12.78200,5.69600,0.00112,19.50000,19.70000,True
2016.02.03 05:00:00,6,3,-1.40000,7.60000,2.00000,4.62185,13.63400,5.99533,0.00106,16.70000,19.20000,True
2016.02.03 06:00:00,7,3,7.70000,17.20000,4.45000,18.15431,14.58067,6.35689,0.00106,6.30000,0.80000,True
2016.02.03 07:00:00,8,3,-13.20000,16.00000,1.30000,15.43210,15.41133,6.62822,0.00105,6.50000,14.70000,True
2016.02.03 08:00:00,9,3,0.70000,18.10000,5.30000,19.60784,16.18267,6.88111,0.00108,7.70000,11.40000,True
2016.02.03 09:00:00,10,3,9.20000,14.20000,-1.10000,23.88664,17.13200,7.16111,0.00110,10.90000,0.70000,True
2016.02.03 10:00:00,11,3,14.20000,16.70000,0.75000,55.55556,18.23000,7.53467,0.00116,-3.60000,12.70000,True
2016.02.03 11:00:00,12,3,-8.20000,9.90000,-0.05000,70.92199,19.02333,7.91244,0.00115,1.30000,18.20000,True
2016.02.03 12:00:00,13,3,12.10000,24.60000,-5.55000,85.61947,19.99400,8.36378,0.00126,-5.80000,7.00000,True
2016.02.03 13:00:00,14,3,20.90000,48.90000,6.60000,76.18689,21.15867,8.90444,0.00153,-46.60000,16.50000,True
2016.02.03 14:00:00,15,3,49.00000,62.00000,4.50000,84.47115,22.60533,9.81222,0.00189,-85.90000,42.70000,True
2016.02.03 15:00:00,16,3,40.60000,73.90000,16.65000,81.23735,24.52400,10.94578,0.00235,-150.70000,95.60000,True
2016.02.03 16:00:00,17,3,5.60000,30.50000,11.75000,83.75028,26.10667,12.15600,0.00247,3.60000,135.40000,True
2016.02.03 17:00:00,18,3,13.40000,24.40000,-0.30000,84.57317,27.97600,13.45356,0.00261,9.60000,135.50000,True
2016.02.03 18:00:00,19,3,68.30000,72.50000,2.10000,90.76923,30.83867,15.03089,0.00308,-57.70000,154.70000,False
2016.02.03 19:00:00,20,3,-40.20000,61.60000,1.10000,85.10281,33.10467,16.34644,0.00340,-65.20000,173.10000,True
2016.02.03 20:00:00,21,3,15.30000,37.90000,-5.20000,78.07992,35.75467,17.67111,0.00355,30.40000,166.40000,False
2016.02.03 21:00:00,22,3,-5.90000,15.20000,2.05000,61.16706,38.25400,18.87911,0.00353,30.00000,189.50000,False
2016.02.03 22:00:00,23,3,-22.00000,28.70000,-0.75000,48.54578,40.41600,19.99400,0.00364,39.60000,166.40000,True
2016.02.03 23:00:00,0,4,10.70000,15.60000,1.75000,35.59596,42.85800,21.17844,0.00363,48.40000,170.70000,True
2016.02.04 00:00:00,1,4,18.20000,30.50000,-0.45000,34.77103,45.48267,22.43067,0.00377,28.80000,175.40000,False
2016.02.04 01:00:00,2,4,-23.80000,32.70000,-0.25000,40.39375,47.74533,23.54978,0.00383,1.50000,171.70000,True
2016.02.04 02:00:00,3,4,-3.20000,15.80000,-2.90000,43.80165,50.01933,24.57667,0.00360,26.20000,163.90000,True
2016.02.04 03:00:00,4,4,7.20000,12.60000,-0.30000,28.74494,52.38800,25.56778,0.00324,23.30000,6.10000,True
2016.02.04 04:00:00,5,4,-3.90000,8.70000,-1.60000,30.15873,54.73267,26.56022,0.00276,24.80000,8.50000,True
2016.02.04 05:00:00,6,4,1.30000,6.30000,-2.10000,34.29719,56.88400,27.59222,0.00259,27.70000,8.00000,True
2016.02.04 06:00:00,7,4,-13.70000,18.50000,-2.20000,29.32829,58.59200,28.60200,0.00255,28.00000,-4.50000,True
2016.02.04 07:00:00,8,4,6.30000,19.90000,1.60000,34.28571,60.64733,29.56978,0.00217,27.20000,-5.10000,True
2016.02.04 08:00:00,9,4,51.60000,61.40000,2.80000,67.23260,63.49867,30.76533,0.00217,-23.70000,9.40000,True
2016.02.04 09:00:00,10,4,30.30000,36.70000,1.30000,87.25949,66.73467,32.16622,0.00216,-50.60000,61.00000,True
2016.02.04 10:00:00,11,4,18.80000,31.30000,-4.15000,94.93984,69.91933,33.64978,0.00228,-67.00000,82.80000,True
2016.02.04 11:00:00,12,4,-9.50000,19.30000,-1.50000,94.03852,72.99933,35.09911,0.00221,-68.20000,96.00000,True
2016.02.04 12:00:00,13,4,22.50000,31.80000,3.55000,93.42404,76.39467,36.69489,0.00233,-85.70000,101.00000,True
2016.02.04 13:00:00,14,4,8.00000,49.50000,15.85000,83.37176,79.79667,38.24222,0.00246,-122.20000,119.80000,False
2016.02.04 14:00:00,15,4,7.70000,31.30000,-11.20000,76.90132,83.46800,39.88467,0.00245,28.10000,109.90000,False
2016.02.04 15:00:00,16,4,-42.70000,63.60000,0.15000,50.63383,86.11933,41.31022,0.00279,17.70000,88.00000,True
2016.02.04 16:00:00,17,4,30.40000,42.10000,4.95000,43.67724,89.28800,42.93667,0.00300,29.80000,9.40000,True
2016.02.04 17:00:00,18,4,-1.20000,17.20000,-3.90000,37.10537,93.01733,44.50556,0.00306,36.50000,27.60000,True
2016.02.04 18:00:00,19,4,14.10000,20.20000,2.05000,59.15119,96.93133,46.05111,0.00316,22.60000,38.50000,True
2016.02.04 19:00:00,20,4,0.70000,16.20000,2.85000,70.25739,100.87467,47.55200,0.00315,16.40000,48.70000,True
2016.02.04 20:00:00,21,4,-6.40000,18.30000,-1.75000,79.51087,104.48533,49.03689,0.00314,6.50000,40.10000,True
2016.02.04 21:00:00,22,4,1.60000,10.70000,4.05000,72.73304,108.06800,50.63689,0.00277,6.70000,47.50000,True
2016.02.04 22:00:00,23,4,-7.10000,10.10000,-1.20000,53.85906,111.58333,52.21778,0.00258,15.20000,39.60000,True
2016.02.04 23:00:00,0,5,-0.50000,7.70000,1.50000,31.46067,115.01600,53.78000,0.00241,17.50000,0.10000,True
2016.02.05 00:00:00,1,5,5.50000,10.60000,0.15000,19.66054,118.39667,55.40644,0.00235,14.90000,39.40000,True
2016.02.05 01:00:00,2,5,-9.70000,22.30000,5.10000,16.96697,122.00267,56.68511,0.00229,6.00000,36.60000,True
2016.02.05 02:00:00,3,5,-2.90000,9.60000,2.75000,14.63047,125.39667,58.00111,0.00200,15.40000,33.90000,True
2016.02.05 03:00:00,4,5,5.80000,10.20000,0.60000,12.56831,128.78267,59.33889,0.00185,15.70000,33.00000,True
2016.02.05 04:00:00,5,5,-2.20000,11.90000,1.15000,17.05729,132.27933,60.63444,0.00148,12.60000,1.40000,True
2016.02.05 05:00:00,6,5,-6.90000,11.70000,-0.60000,18.78788,135.88933,61.90133,0.00126,6.40000,28.20000,True
2016.02.05 06:00:00,7,5,2.30000,12.20000,4.95000,18.07229,139.46000,63.22156,0.00123,2.80000,3.10000,True
2016.02.05 07:00:00,8,5,4.70000,13.30000,0.10000,27.50374,143.05933,64.58556,0.00118,3.70000,1.10000,True
2016.02.05 08:00:00,9,5,-2.50000,24.60000,1.25000,41.44737,146.50267,65.94467,0.00124,-4.20000,-2.30000,True
2016.02.05 09:00:00,10,5,1.60000,15.00000,-2.80000,46.21100,150.25533,67.18067,0.00121,9.40000,0.20000,True
2016.02.05 10:00:00,11,5,-2.80000,15.00000,-2.90000,40.51144,153.88533,68.53356,0.00124,10.10000,-2.80000,True
2016.02.05 11:00:00,12,5,2.80000,14.30000,2.45000,42.91444,157.36533,69.90600,0.00128,5.10000,5.70000,True
2016.02.05 12:00:00,13,5,1.20000,11.70000,-1.35000,45.01992,160.51333,71.37622,0.00130,3.00000,5.30000,True
2016.02.05 13:00:00,14,5,-36.80000,105.30000,16.65000,27.33119,163.35133,72.63089,0.00198,-38.90000,-41.30000,False
2016.02.05 14:00:00,15,5,-21.70000,52.80000,-9.65000,21.10230,165.84333,73.56400,0.00220,81.70000,-70.50000,True
2016.02.05 15:00:00,16,5,5.50000,36.30000,-13.40000,20.39683,168.02800,74.49800,0.00239,101.90000,-74.20000,True
2016.02.05 16:00:00,17,5,-12.30000,27.20000,0.75000,19.78584,169.05267,75.39844,0.00251,95.90000,15.10000,True
2016.02.05 17:00:00,18,5,8.10000,19.60000,0.15000,20.74288,169.40067,76.25689,0.00256,102.40000,16.20000,True
2016.02.05 18:00:00,19,5,0.50000,15.90000,-3.60000,24.66206,169.56867,77.18489,0.00260,103.70000,18.60000,True
2016.02.05 19:00:00,20,5,4.90000,11.20000,2.15000,40.37975,169.63867,78.04556,0.00259,97.50000,29.50000,True
2016.02.05 20:00:00,21,5,8.40000,12.20000,-0.70000,73.48837,168.48467,78.96978,0.00258,92.90000,33.10000,True
2016.02.05 21:00:00,22,0,3.10000,12.90000,4.90000,84.21517,168.29333,79.79911,0.00260,81.10000,44.20000,True
2016.02.07 22:00:00,23,0,3.40000,4.50000,0.55000,71.25912,167.73333,80.50244,0.00249,19.40000,33.20000,True
2016.02.07 23:00:00,0,1,-2.20000,6.90000,0.65000,50.65421,167.22067,81.22978,0.00243,17.30000,32.90000,True
2016.02.08 00:00:00,1,1,-0.80000,10.10000,-3.75000,32.20859,167.25600,81.84511,0.00240,21.60000,25.40000,True
2016.02.08 01:00:00,2,1,1.10000,7.00000,2.95000,25.38462,167.02667,82.53356,0.00237,16.20000,8.50000,True
2016.02.08 02:00:00,3,1,-8.00000,10.80000,-0.60000,25.28445,166.22733,83.27378,0.00169,4.90000,25.20000,True
2016.02.08 03:00:00,4,1,-4.30000,9.00000,1.15000,19.21922,165.83333,83.94689,0.00138,10.20000,21.70000,True
2016.02.08 04:00:00,5,1,0.40000,8.40000,0.60000,12.43339,165.50267,84.61044,0.00118,13.00000,19.50000,True
2016.02.08 05:00:00,6,1,6.70000,10.40000,-1.15000,25.00000,165.10133,85.33756,0.00106,10.20000,0.80000,True
2016.02.08 06:00:00,7,1,3.20000,8.70000,-1.35000,47.21754,164.78133,86.08911,0.00098,6.30000,6.40000,True
